CNPJ_FUNDO,DENOM_SOCIAL,DT_COMPTC,VL_QUOTA,VL_PATRIM_LIQ,NR_COTST
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-05,3.3317091,189185222.29,17430
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-06,3.4037982,192602868.23,17327
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-07,3.3668871,190131399.54,17233
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-08,3.0167126,170235634.49,17212
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-11,2.9781324,166597586.62,17091
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-12,3.0737623,168993739.67,16846
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-13,3.0377227,164943527.02,16652
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-14,3.0245887,163997008.06,16634
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-15,3.0339051,164597655.0,16574
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-18,3.035259,164831941.83,16532
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-19,3.0129682,163098713.98,16488
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-20,3.0654048,165780256.84,16447
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-21,2.982108,161268821.47,16413
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-22,3.0112066,162616660.22,16398
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-25,3.056938,164475160.69,16333
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-26,3.0286065,162683419.32,16298
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-27,3.0527059,163672501.21,16281
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-03-28,3.1200768,166583006.63,16248
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-01,3.144185,167908825.94,16225
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-02,3.2248717,172796814.26,16184
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-03,3.2081976,172322563.02,16174
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-04,3.1632326,169955683.02,16162
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-05,3.1815164,171085954.95,16149
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-08,3.2255911,173212922.31,16130
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-09,3.2338867,173550368.8,16108
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-10,3.3054347,177657690.48,16116
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-11,3.2812682,176145427.14,16106
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-12,3.2512887,174502481.49,16093
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-15,3.2820619,176155811.69,16096
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-16,3.2970134,177385777.76,16074
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-17,3.321122,178379293.46,16047
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-18,3.3269202,179019658.43,16035
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-19,3.3834716,180659927.68,16031
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-22,3.4641931,184950670.79,16025
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-23,3.4574945,183940159.68,16011
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-24,3.4416489,182914183.33,15981
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-25,3.5240278,185036752.31,15961
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-26,3.5513275,186077973.12,15942
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-29,3.6130122,188527395.74,15925
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-04-30,3.6021261,189508188.16,15900
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-02,3.6154674,190284188.02,15900
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-03,3.571105,198520227.19,16003
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-06,3.5936969,200962163.73,16072
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-07,3.634693,203542424.99,16108
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-08,3.6864903,206666282.15,16188
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-09,3.7198953,208687707.32,16269
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-10,3.7123452,208626485.17,16381
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-13,3.7156566,209990567.49,16481
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-14,3.6529253,207548808.07,16593
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-15,3.4463366,196658149.26,16652
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-16,3.3551187,187689185.68,16545
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-17,3.3020703,182487487.77,16482
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-20,3.3072416,182629126.27,16455
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-21,3.3017884,182968956.6,16508
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-22,3.3450961,186457696.16,16542
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-23,3.3130209,185464069.91,16575
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-24,3.2956478,185109778.85,16638
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-27,3.3303061,188690464.86,16745
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-28,3.3988375,192859284.37,16837
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-29,3.3944336,196482198.0,16895
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-05-31,3.4847453,202123441.52,16932
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-03,3.4664907,201934656.59,17059
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-04,3.4290992,201157140.88,17056
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-05,3.4334263,201700113.98,17014
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-06,3.4490457,202683222.67,16978
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-07,3.3238355,195115326.58,16983
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-10,3.372583,197757627.28,16962
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-11,3.3864557,198487899.93,16881
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-12,3.3171643,194883279.75,16857
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-13,3.2858385,193678860.27,16831
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-14,3.2179884,189030999.27,16784
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-17,3.2302726,189171702.42,16739
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-18,3.325193,193620404.35,16648
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-19,3.327854,193807090.62,16618
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-20,3.3791234,196328040.11,16595
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-21,3.3988864,197072676.41,16578
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-24,3.4294318,198268351.94,16566
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-25,3.4266831,197337931.41,16519
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-26,3.432046,197739370.15,16513
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-27,3.48777,199512216.4,16493
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-06-28,3.518329,201499724.35,16482
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-01,3.570488,204149089.07,16458
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-02,3.5596583,204412210.47,16410
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-03,3.4993459,200836221.48,16395
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-04,3.4525124,197031352.83,16365
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-05,3.4704642,197708075.58,16345
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-08,3.5531449,201048722.42,16325
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-09,3.5522124,200839667.15,16330
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-10,3.5198128,198972189.67,16347
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-11,3.5431624,200613150.27,16359
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-12,3.5269438,199518048.02,16355
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-15,3.558391,201224653.52,16368
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-16,3.5493476,200029886.79,16369
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-17,3.5673015,200907189.25,16387
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-18,3.56095,199519994.11,16396
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-19,3.5753007,200503928.98,16395
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-22,3.5060089,196347146.66,16395
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-23,3.46192,193980720.13,16379
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-24,3.4888569,195180660.05,16385
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-25,3.4843263,195301165.05,16373
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-26,3.4806966,194955715.17,16362
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-29,3.4123238,192042501.26,16359
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-30,3.3916095,191434676.24,16360
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-07-31,3.4599222,194707300.89,16338
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-01,3.4086279,191900876.2,16335
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-02,3.308802,186149772.97,16327
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-05,3.3060732,185925234.59,16314
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-06,3.3617885,188737378.78,16238
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-07,3.3572576,188679029.94,16197
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-08,3.4093824,191462823.4,16177
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-09,3.3787734,189747503.38,16154
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-12,3.4533689,193604000.43,16109
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-13,3.4325967,189694055.94,16056
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-14,3.4909755,192543922.49,16027
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-15,3.5430608,195169548.08,16001
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-16,3.5573928,195452708.58,15975
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-19,3.551928,194214100.5,15935
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-20,3.5382004,192267854.68,15900
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-21,3.5172307,191151729.94,15863
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-22,3.5275028,191490536.79,15850
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-23,3.5065142,190216555.19,15823
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-26,3.7505672,203081617.15,15823
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-27,3.7022259,199370019.22,15797
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-28,3.7530941,197102812.53,15693
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-29,3.7284839,194623041.28,15667
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-08-30,3.7320804,194578690.59,15631
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-02,3.6984021,192481205.85,15627
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-03,3.6557156,190374903.49,15699
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-04,3.6565608,188739289.94,15796
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-05,3.6347644,187689753.88,15843
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-06,3.5666973,184548870.33,15889
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-09,3.6038524,187246823.07,15944
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-10,3.5466628,184380042.37,16010
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-11,3.5430058,184043947.4,16063
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-12,3.5048704,182120286.96,16115
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-13,3.489409,181822450.57,16143
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-16,3.5356507,184830578.99,16184
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-17,3.5201922,184410551.96,16228
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-18,3.4393232,180429962.31,16284
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-19,3.4503466,181733498.15,16333
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-20,3.4493937,182129425.82,16347
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-23,3.4834572,183794811.66,16367
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-24,3.4972581,184555434.61,16395
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-25,3.5221283,185925218.37,16422
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-26,3.4483136,182074745.61,16450
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-27,3.4353778,181796787.49,16495
08.336.054/0001-34,SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS,2024-09-30,3.4261218,182058039.1,16522
